Ticker,Date,Open,High,Low,Close,Adj Close,Volume
CHF=X,2008-08-06,1.0534000396728516,1.0607000589370728,1.0500999689102173,1.0586999654769895,1.0586999654769895,0.0
CNY=X,2008-08-06,6.860000133514404,6.864999771118164,6.8460001945495605,6.8531999588012695,6.8531999588012695,0.0
SGD=X,2008-08-06,1.3782999515533447,1.3831000328063965,1.3762999773025513,1.3809000253677368,1.3809000253677368,0.0
GBP=X,2008-08-07,0.5133500099182129,0.5148800015449524,0.5117999911308289,0.5145099759101868,0.5145099759101868,0.0
AUD=X,2008-08-07,1.0972000360488892,1.1051000356674194,1.0952999591827393,1.1038999557495115,1.1038999557495115,0.0
CAD=X,2008-08-07,1.047600030899048,1.0533000230789185,1.0448999404907229,1.0520000457763672,1.0520000457763672,0.0
CHF=X,2008-08-07,1.0585999488830566,1.063599944114685,1.0526000261306765,1.062399983406067,1.062399983406067,0.0
CNY=X,2008-08-07,6.853000164031982,6.876999855041504,6.8460001945495605,6.867199897766113,6.867199897766113,0.0
SGD=X,2008-08-07,1.3818000555038452,1.3926000595092771,1.381100058555603,1.3918999433517456,1.3918999433517456,0.0
JPY=X,2008-08-08,109.41999816894533,110.36199951171876,109.27999877929688,110.16999816894533,110.16999816894533,0.0
EUR=X,2008-08-08,0.6521400213241577,0.666670024394989,0.6520599722862244,0.6644999980926514,0.6644999980926514,0.0
GBP=X,2008-08-08,0.5145400166511536,0.5222300291061401,0.5145400166511536,0.5209100246429443,0.5209100246429443,0.0
AUD=X,2008-08-08,1.103600025177002,1.1269999742507937,1.103600025177002,1.121500015258789,1.121500015258789,0.0
CAD=X,2008-08-08,1.051900029182434,1.0699000358581543,1.051900029182434,1.0672999620437622,1.0672999620437622,0.0
CHF=X,2008-08-08,1.062000036239624,1.083199977874756,1.062000036239624,1.0820000171661377,1.0820000171661377,0.0
CNY=X,2008-08-08,6.866799831390381,6.882299900054932,6.8420000076293945,6.861999988555908,6.861999988555908,0.0
SGD=X,2008-08-08,1.3924000263214111,1.406599998474121,1.3916000127792358,1.403499960899353,1.403499960899353,0.0
GBP=X,2008-08-11,0.5221899747848511,0.5242199897766113,0.5192599892616272,0.5230399966239929,0.5230399966239929,0.0
AUD=X,2008-08-11,1.129699945449829,1.1348999738693235,1.1171000003814695,1.131500005722046,1.131500005722046,0.0
CAD=X,2008-08-11,1.0670000314712524,1.071300029754639,1.0611000061035156,1.0688999891281128,1.0688999891281128,0.0
CHF=X,2008-08-11,1.083400011062622,1.0880000591278076,1.0742000341415403,1.085800051689148,1.085800051689148,0.0
CNY=X,2008-08-11,6.860300064086914,6.875800132751465,6.855000019073486,6.862199783325195,6.862199783325195,0.0
SGD=X,2008-08-11,1.4084999561309814,1.413599967956543,1.401900053024292,1.4120999574661257,1.4120999574661257,0.0
GBP=X,2008-08-12,0.5229300260543823,0.5275700092315674,0.5229300260543823,0.5274800062179565,0.5274800062179565,0.0
AUD=X,2008-08-12,1.1304999589920044,1.1512999534606934,1.1304999589920044,1.1502000093460083,1.1502000093460083,0.0
CAD=X,2008-08-12,1.069100022315979,1.0724999904632568,1.061400055885315,1.0664000511169434,1.0664000511169434,0.0
CHF=X,2008-08-12,1.0853999853134155,1.0922000408172607,1.082900047302246,1.087399959564209,1.087399959564209,0.0
CNY=X,2008-08-12,6.861999988555908,6.876399993896484,6.855000019073486,6.870399951934815,6.870399951934815,0.0
SGD=X,2008-08-12,1.4119999408721924,1.4141000509262085,1.4062999486923218,1.408400058746338,1.408400058746338,0.0
GBP=X,2008-08-13,0.5275400280952454,0.5361899733543396,0.5252699851989746,0.5356799960136414,0.5356799960136414,0.0
AUD=X,2008-08-13,1.1506999731063845,1.163100004196167,1.1399999856948853,1.14900004863739,1.14900004863739,0.0
CAD=X,2008-08-13,1.06659996509552,1.0710999965667725,1.0586999654769895,1.062199950218201,1.062199950218201,0.0
CHF=X,2008-08-13,1.0875999927520752,1.0917999744415283,1.0824999809265137,1.085800051689148,1.085800051689148,0.0
CNY=X,2008-08-13,6.865499973297119,6.872300148010254,6.850399971008301,6.861999988555908,6.861999988555908,0.0
SGD=X,2008-08-13,1.408400058746338,1.4086999893188477,1.4020999670028689,1.4048000574111938,1.4048000574111938,0.0
GBP=X,2008-08-14,0.5356500148773193,0.5370299816131592,0.5323100090026855,0.5357300043106079,0.5357300043106079,0.0
AUD=X,2008-08-14,1.1503000259399414,1.1555999517440796,1.1368999481201172,1.1542999744415283,1.1542999744415283,0.0
CAD=X,2008-08-14,1.0622999668121338,1.065600037574768,1.0565999746322632,1.065400004386902,1.065400004386902,0.0
CHF=X,2008-08-14,1.086300015449524,1.0976999998092651,1.0836999416351318,1.096400022506714,1.096400022506714,0.0
SGD=X,2008-08-14,1.4052000045776367,1.412700057029724,1.4032000303268433,1.4122999906539917,1.4122999906539917,0.0
GBP=X,2008-08-15,0.5357599854469299,0.5399600267410278,0.5353400111198425,0.5362200140953064,0.5362200140953064,0.0
AUD=X,2008-08-15,1.1541999578475952,1.1612000465393066,1.1505000591278076,1.1517000198364258,1.1517000198364258,0.0
CAD=X,2008-08-15,1.065400004386902,1.069100022315979,1.0579999685287476,1.0605000257492063,1.0605000257492063,0.0
CHF=X,2008-08-15,1.0963000059127808,1.1007000207901,1.0944000482559204,1.0952999591827393,1.0952999591827393,0.0
CNY=X,2008-08-15,6.867499828338623,6.885000228881836,6.85699987411499,6.874499797821045,6.874499797821045,0.0
SGD=X,2008-08-15,1.4124000072479248,1.4186999797821045,1.4124000072479248,1.4184999465942385,1.4184999465942385,0.0
GBP=X,2008-08-18,0.536109983921051,0.5371599793434143,0.5341899991035461,0.5361899733543396,0.5361899733543396,0.0
AUD=X,2008-08-18,1.15339994430542,1.1536999940872192,1.1425000429153442,1.1513999700546265,1.1513999700546265,0.0
CAD=X,2008-08-18,1.058899998664856,1.064900040626526,1.0544999837875366,1.0642000436782837,1.0642000436782837,0.0
CHF=X,2008-08-18,1.0963000059127808,1.100200057029724,1.091099977493286,1.0968999862670898,1.0968999862670898,0.0
SGD=X,2008-08-18,1.4155999422073364,1.4157999753952026,1.4107999801635742,1.4127999544143677,1.4127999544143677,0.0
GBP=X,2008-08-19,0.5361800193786621,0.5393700003623962,0.5352200269699097,0.5353299975395203,0.5353299975395203,0.0
AUD=X,2008-08-19,1.1513999700546265,1.1584999561309814,1.143399953842163,1.1445000171661377,1.1445000171661377,0.0
CAD=X,2008-08-19,1.0640000104904177,1.0666999816894531,1.0592000484466553,1.0601999759674072,1.0601999759674072,0.0
CHF=X,2008-08-19,1.0967999696731567,1.1030000448226929,1.0898000001907349,1.0908000469207764,1.0908000469207764,0.0
CNY=X,2008-08-19,6.875500202178955,6.884500026702881,6.849999904632568,6.8643999099731445,6.8643999099731445,0.0
SGD=X,2008-08-19,1.4128999710083008,1.419700026512146,1.4083000421524048,1.4083000421524048,1.4083000421524048,0.0
GBP=X,2008-08-20,0.5353900194168091,0.5392000079154968,0.5351600050926208,0.5366500020027161,0.5366500020027161,0.0
AUD=X,2008-08-20,1.144700050354004,1.1523000001907349,1.1434999704360962,1.145799994468689,1.145799994468689,0.0
CAD=X,2008-08-20,1.0601999759674072,1.065000057220459,1.057800054550171,1.059499979019165,1.059499979019165,0.0
CHF=X,2008-08-20,1.09089994430542,1.1038000583648682,1.0901999473571775,1.0980000495910645,1.0980000495910645,0.0
CNY=X,2008-08-20,6.863999843597412,6.870999813079834,6.849999904632568,6.859600067138672,6.859600067138672,0.0
SGD=X,2008-08-20,1.4084999561309814,1.4163999557495115,1.4076999425888062,1.4119000434875488,1.4119000434875488,0.0
GBP=X,2008-08-21,0.5366500020027161,0.5373499989509583,0.5320299863815308,0.5328599810600281,0.5328599810600281,0.0
AUD=X,2008-08-21,1.145699977874756,1.1553000211715698,1.1304999589920044,1.1382999420166016,1.1382999420166016,0.0
CAD=X,2008-08-21,1.059599995613098,1.0597000122070312,1.04229998588562,1.0442999601364136,1.0442999601364136,0.0
CHF=X,2008-08-21,1.0979000329971311,1.0982999801635742,1.0842000246047974,1.087000012397766,1.087000012397766,0.0
CNY=X,2008-08-21,6.857500076293945,6.864500045776367,6.8379998207092285,6.848700046539307,6.848700046539307,0.0
SGD=X,2008-08-21,1.4119999408721924,1.4148999452590942,1.4026999473571775,1.4033000469207764,1.4033000469207764,0.0
GBP=X,2008-08-22,0.5330600142478943,0.5403100252151489,0.532800018787384,0.5393700003623962,0.5393700003623962,0.0
AUD=X,2008-08-22,1.138200044631958,1.155500054359436,1.13510000705719,1.1505999565124512,1.1505999565124512,0.0
CAD=X,2008-08-22,1.0442999601364136,1.04830002784729,1.042199969291687,1.045300006866455,1.045300006866455,0.0
CHF=X,2008-08-22,1.087299942970276,1.0995999574661257,1.0865999460220337,1.0973000526428225,1.0973000526428225,0.0
CNY=X,2008-08-22,6.845099925994873,6.853499889373779,6.825300216674805,6.838900089263916,6.838900089263916,0.0
SGD=X,2008-08-22,1.4031000137329102,1.4120999574661257,1.402999997138977,1.4119999408721924,1.4119999408721924,0.0
GBP=X,2008-08-25,0.540340006351471,0.5432199835777283,0.5378699898719788,0.5408300161361694,0.5408300161361694,0.0
AUD=X,2008-08-25,1.1518000364303589,1.166700005531311,1.1505000591278076,1.1624000072479248,1.1624000072479248,0.0
CAD=X,2008-08-25,1.0467000007629397,1.052299976348877,1.0440000295639038,1.0509999990463257,1.0509999990463257,0.0
CHF=X,2008-08-25,1.0976999998092651,1.1025999784469604,1.0922000408172607,1.097000002861023,1.097000002861023,0.0
CNY=X,2008-08-25,6.838500022888184,6.872499942779541,6.833499908447266,6.8531999588012695,6.8531999588012695,0.0
SGD=X,2008-08-25,1.4114999771118164,1.4200999736785889,1.4114999771118164,1.4192999601364136,1.4192999601364136,0.0
INR=X,2008-08-26,43.95500183105469,44.0625,43.650001525878906,43.67499923706055,43.67499923706055,0.0
JPY=X,2008-08-26,109.87999725341795,109.91000366210938,109.20999908447266,109.61000061035156,109.61000061035156,0.0
EUR=X,2008-08-26,0.6840400099754333,0.6859700083732605,0.6811500191688538,0.6826900243759155,0.6826900243759155,0.0
GBP=X,2008-08-26,0.5436599850654602,0.5454000234603882,0.5430099964141846,0.5437099933624268,0.5437099933624268,0.0
AUD=X,2008-08-26,1.1700999736785889,1.1757999658584597,1.1658999919891355,1.1690000295639038,1.1690000295639038,0.0
CAD=X,2008-08-26,1.0520999431610107,1.055999994277954,1.0413000583648682,1.0478999614715576,1.0478999614715576,0.0
CHF=X,2008-08-26,1.1054999828338623,1.1083999872207642,1.0989999771118164,1.100000023841858,1.100000023841858,0.0
CNY=X,2008-08-26,6.843299865722656,6.843299865722656,6.83519983291626,6.8379998207092285,6.8379998207092285,0.0
HKD=X,2008-08-26,7.807600021362305,7.8084001541137695,7.803100109100342,7.806000232696533,7.806000232696533,0.0
SGD=X,2008-08-26,1.4244999885559082,1.426800012588501,1.42139995098114,1.4249999523162842,1.4249999523162842,0.0
INR=X,2008-08-27,43.67499923706055,43.900001525878906,43.43000030517578,43.65399932861328,43.65399932861328,0.0
JPY=X,2008-08-27,109.61299896240234,109.87999725341795,108.69000244140624,109.54000091552734,109.54000091552734,0.0
EUR=X,2008-08-27,0.6826900243759155,0.6829699873924255,0.6769599914550781,0.6790800094604492,0.6790800094604492,0.0
GBP=X,2008-08-27,0.5436599850654602,0.5464800000190735,0.5409299731254578,0.5447800159454346,0.5447800159454346,0.0
AUD=X,2008-08-27,1.1690000295639038,1.1712000370025637,1.1581000089645386,1.1651999950408936,1.1651999950408936,0.0
CAD=X,2008-08-27,1.047600030899048,1.0492000579833984,1.042799949645996,1.0467000007629397,1.0467000007629397,0.0
CHF=X,2008-08-27,1.100000023841858,1.1022000312805176,1.091599941253662,1.0972000360488892,1.0972000360488892,0.0
CNY=X,2008-08-27,6.8379998207092285,6.8379998207092285,6.806099891662598,6.82919979095459,6.82919979095459,0.0
HKD=X,2008-08-27,7.80620002746582,7.808300018310547,7.797100067138672,7.80679988861084,7.80679988861084,0.0
SGD=X,2008-08-27,1.424399971961975,1.4248000383377075,1.4149999618530271,1.416800022125244,1.416800022125244,0.0
INR=X,2008-08-28,43.560001373291016,43.77000045776367,43.560001373291016,43.650001525878906,43.650001525878906,0.0
JPY=X,2008-08-28,109.54000091552734,109.6999969482422,108.79000091552734,109.41999816894533,109.41999816894533,0.0
EUR=X,2008-08-28,0.6792100071907043,0.6811500191688538,0.6753100156784058,0.6796200275421143,0.6796200275421143,0.0
GBP=X,2008-08-28,0.5449000000953674,0.547980010509491,0.5435400009155273,0.5465099811553955,0.5465099811553955,0.0
AUD=X,2008-08-28,1.1649999618530271,1.1655000448226929,1.1505000591278076,1.1578999757766724,1.1578999757766724,0.0
CAD=X,2008-08-28,1.0467000007629397,1.0535999536514282,1.0429999828338623,1.0507999658584597,1.0507999658584597,0.0
CHF=X,2008-08-28,1.097100019454956,1.1008000373840332,1.0885000228881836,1.0978000164031982,1.0978000164031982,0.0
CNY=X,2008-08-28,6.82919979095459,6.82919979095459,6.817200183868408,6.820400238037109,6.820400238037109,0.0
HKD=X,2008-08-28,7.806300163269043,7.809500217437744,7.803100109100342,7.806099891662598,7.806099891662598,0.0
SGD=X,2008-08-28,1.416800022125244,1.4185999631881714,1.4112999439239502,1.416700005531311,1.416700005531311,0.0
INR=X,2008-08-29,43.64500045776367,43.90999984741211,43.625,43.625,43.625,0.0
JPY=X,2008-08-29,109.43000030517578,109.54000091552734,108.4499969482422,108.79000091552734,108.79000091552734,0.0
EUR=X,2008-08-29,0.6797199845314026,0.6827800273895264,0.6773300170898438,0.6816200017929077,0.6816200017929077,0.0
GBP=X,2008-08-29,0.5465099811553955,0.5501099824905396,0.545199990272522,0.5489100217819214,0.5489100217819214,0.0
AUD=X,2008-08-29,1.1578999757766724,1.1680999994277954,1.1547000408172607,1.1675000190734863,1.1675000190734863,0.0
CAD=X,2008-08-29,1.0507999658584597,1.0678999423980713,1.0471999645233154,1.0678000450134275,1.0678000450134275,0.0
CHF=X,2008-08-29,1.0980000495910645,1.103700041770935,1.0925999879837036,1.095900058746338,1.095900058746338,0.0
CNY=X,2008-08-29,6.820400238037109,6.834700107574463,6.820400238037109,6.825200080871582,6.825200080871582,0.0
HKD=X,2008-08-29,7.806099891662598,7.8078999519348145,7.799600124359131,7.800899982452393,7.800899982452393,0.0
SGD=X,2008-08-29,1.416800022125244,1.4186999797821045,1.4122999906539917,1.41729998588562,1.41729998588562,0.0
INR=X,2008-09-01,43.93000030517578,44.20500183105469,43.93000030517578,43.9739990234375,43.9739990234375,0.0
JPY=X,2008-09-01,108.44000244140624,108.63999938964844,107.62799835205078,108.05599975585938,108.05599975585938,0.0
EUR=X,2008-09-01,0.6806100010871887,0.6865800023078918,0.6801300048828125,0.6861100196838379,0.6861100196838379,0.0
GBP=X,2008-09-01,0.552299976348877,0.5594099760055542,0.5515699982643127,0.5582500100135803,0.5582500100135803,0.0
AUD=X,2008-09-01,1.1674000024795532,1.179900050163269,1.1654000282287598,1.178699970245361,1.178699970245361,0.0
CAD=X,2008-09-01,1.062199950218201,1.069499969482422,1.061400055885315,1.0680999755859375,1.0680999755859375,0.0
CHF=X,2008-09-01,1.0981999635696411,1.1044000387191772,1.0947999954223633,1.1022000312805176,1.1022000312805176,0.0
CNY=X,2008-09-01,6.8246002197265625,6.8246002197265625,6.814899921417236,6.814899921417236,6.814899921417236,0.0
HKD=X,2008-09-01,7.803299903869629,7.80679988861084,7.80210018157959,7.804599761962891,7.804599761962891,0.0
SGD=X,2008-09-01,1.416200041770935,1.4249000549316406,1.416200041770935,1.4249000549316406,1.4249000549316406,0.0
INR=X,2008-09-02,44.10100173950195,44.4900016784668,44.10100173950195,44.25699996948242,44.25699996948242,0.0
JPY=X,2008-09-02,108.05999755859376,109.16000366210938,107.9000015258789,108.6500015258789,108.6500015258789,0.0
EUR=X,2008-09-02,0.6859700083732605,0.6908900141716003,0.6851199865341187,0.6888999938964844,0.6888999938964844,0.0
GBP=X,2008-09-02,0.5583500266075134,0.5621399879455566,0.5573700070381165,0.5612599849700928,0.5612599849700928,0.0
AUD=X,2008-09-02,1.1784000396728516,1.207800030708313,1.1722999811172483,1.1950000524520874,1.1950000524520874,0.0
CAD=X,2008-09-02,1.0680999755859375,1.0742000341415403,1.0664000511169434,1.0674999952316284,1.0674999952316284,0.0
CHF=X,2008-09-02,1.1018999814987185,1.1125999689102173,1.1009000539779663,1.1064000129699707,1.1064000129699707,0.0
CNY=X,2008-09-02,6.814899921417236,6.8379998207092285,6.814899921417236,6.822999954223633,6.822999954223633,0.0
HKD=X,2008-09-02,7.804599761962891,7.810400009155273,7.803599834442139,7.80649995803833,7.80649995803833,0.0
SGD=X,2008-09-02,1.4249000549316406,1.4347000122070312,1.4239000082015991,1.4318000078201294,1.4318000078201294,0.0
INR=X,2008-09-03,44.26499938964844,44.26499938964844,43.869998931884766,43.89300155639648,43.89300155639648,0.0
JPY=X,2008-09-03,108.62999725341795,109.08000183105467,108.0999984741211,108.3499984741211,108.3499984741211,0.0
EUR=X,2008-09-03,0.6887999773025513,0.6949899792671204,0.6881499886512756,0.6903200149536133,0.6903200149536133,0.0
GBP=X,2008-09-03,0.5611000061035156,0.5658699870109558,0.5605400204658508,0.5639200210571289,0.5639200210571289,0.0
AUD=X,2008-09-03,1.1956000328063965,1.2132999897003174,1.190600037574768,1.1979000568389893,1.1979000568389893,0.0
CAD=X,2008-09-03,1.0674999952316284,1.077399969100952,1.0591000318527222,1.062000036239624,1.062000036239624,0.0
CHF=X,2008-09-03,1.1064000129699707,1.1167999505996704,1.104099988937378,1.1066999435424805,1.1066999435424805,0.0
CNY=X,2008-09-03,6.822999954223633,6.837500095367432,6.822999954223633,6.833899974822998,6.833899974822998,0.0
HKD=X,2008-09-03,7.807000160217285,7.812300205230713,7.804500102996826,7.80649995803833,7.80649995803833,0.0
SGD=X,2008-09-03,1.43149995803833,1.4400999546051023,1.430799961090088,1.433899998664856,1.433899998664856,0.0
INR=X,2008-09-04,43.89500045776367,44.5099983215332,43.89500045776367,44.38800048828125,44.38800048828125,0.0
JPY=X,2008-09-04,108.33999633789062,108.51300048828124,105.6999969482422,106.7300033569336,106.7300033569336,0.0
EUR=X,2008-09-04,0.6902999877929688,0.7028899788856506,0.6877599954605103,0.7010200023651123,0.7010200023651123,0.0
GBP=X,2008-09-04,0.563979983329773,0.5690199732780457,0.5602499842643738,0.5677300095558167,0.5677300095558167,0.0
AUD=X,2008-09-04,1.198300004005432,1.232699990272522,1.191499948501587,1.2235000133514404,1.2235000133514404,0.0
CAD=X,2008-09-04,1.061900019645691,1.0724999904632568,1.0543999671936035,1.0693999528884888,1.0693999528884888,0.0
CHF=X,2008-09-04,1.1067999601364136,1.1158000230789185,1.10099995136261,1.1115000247955322,1.1115000247955322,0.0
CNY=X,2008-09-04,6.833899974822998,6.833899974822998,6.827099800109863,6.827099800109863,6.827099800109863,0.0
HKD=X,2008-09-04,7.806600093841553,7.811200141906738,7.798799991607666,7.807300090789795,7.807300090789795,0.0
SGD=X,2008-09-04,1.434000015258789,1.4416999816894531,1.426300048828125,1.440500020980835,1.440500020980835,0.0
INR=X,2008-09-05,44.20500183105469,44.63999938964844,44.20500183105469,44.573001861572266,44.573001861572266,0.0
JPY=X,2008-09-05,106.7689971923828,107.83000183105467,105.8000030517578,107.68000030517578,107.68000030517578,0.0
EUR=X,2008-09-05,0.701259970664978,0.7040799856185913,0.6974999904632568,0.7005299925804138,0.7005299925804138,0.0
GBP=X,2008-09-05,0.5676699876785278,0.569819986820221,0.5638599991798401,0.5654199719429016,0.5654199719429016,0.0
AUD=X,2008-09-05,1.221400022506714,1.2395999431610107,1.2196999788284302,1.2325999736785889,1.2325999736785889,0.0
CAD=X,2008-09-05,1.069200038909912,1.0707000494003296,1.0604000091552734,1.0636999607086182,1.0636999607086182,0.0
CHF=X,2008-09-05,1.1105999946594238,1.1190999746322632,1.1069999933242798,1.1159000396728516,1.1159000396728516,0.0
CNY=X,2008-09-05,6.827099800109863,6.832399845123291,6.822400093078613,6.832399845123291,6.832399845123291,0.0
HKD=X,2008-09-05,7.805600166320801,7.812300205230713,7.801300048828125,7.80679988861084,7.80679988861084,0.0
SGD=X,2008-09-05,1.440400004386902,1.440400004386902,1.430500030517578,1.4357999563217163,1.4357999563217163,0.0
INR=X,2008-09-08,44.573001861572266,44.59000015258789,44.130001068115234,44.17599868774414,44.17599868774414,0.0
JPY=X,2008-09-08,108.4800033569336,109.04000091552734,107.76000213623048,108.11000061035156,108.11000061035156,0.0
EUR=X,2008-09-08,0.6644999980926514,0.6648899912834167,0.6644499897956848,0.6644499897956848,0.6644499897956848,0.0
GBP=X,2008-09-08,0.5605400204658508,0.5721499919891357,0.5562899708747864,0.5676199793815613,0.5676199793815613,0.0
AUD=X,2008-09-08,1.2065999507904053,1.2367000579833984,1.1972999572753906,1.2243000268936155,1.2243000268936155,0.0
CAD=X,2008-09-08,1.0586999654769895,1.0709999799728394,1.054900050163269,1.0650999546051023,1.0650999546051023,0.0
CHF=X,2008-09-08,1.1186000108718872,1.1360000371932983,1.1129000186920166,1.128100037574768,1.128100037574768,0.0
CNY=X,2008-09-08,6.826000213623047,6.831900119781494,6.826000213623047,6.827400207519531,6.827400207519531,0.0
HKD=X,2008-09-08,7.806300163269043,7.809899806976318,7.797900199890137,7.80019998550415,7.80019998550415,0.0
SGD=X,2008-09-08,1.4264999628067017,1.4341000318527222,1.4138000011444092,1.43340003490448,1.43340003490448,0.0
INR=X,2008-09-09,44.42499923706055,44.90999984741211,44.42499923706055,44.7859992980957,44.7859992980957,0.0
JPY=X,2008-09-09,108.0999984741211,108.1500015258789,106.66000366210938,107.27999877929688,107.27999877929688,0.0
EUR=X,2008-09-09,0.7066100239753723,0.7114899754524231,0.7029899954795837,0.7067899703979492,0.7067899703979492,0.0
GBP=X,2008-09-09,0.5673400163650513,0.5709400177001953,0.5649099946022034,0.5674399733543396,0.5674399733543396,0.0
AUD=X,2008-09-09,1.2237000465393066,1.2517000436782837,1.223399996757507,1.2419999837875366,1.2419999837875366,0.0
CAD=X,2008-09-09,1.0648000240325928,1.0724999904632568,1.0607000589370728,1.0698000192642212,1.0698000192642212,0.0
CHF=X,2008-09-09,1.1282999515533447,1.135800004005432,1.1212999820709229,1.1260000467300415,1.1260000467300415,0.0
CNY=X,2008-09-09,6.827400207519531,6.83050012588501,6.823599815368652,6.828700065612793,6.828700065612793,0.0
HKD=X,2008-09-09,7.798299789428711,7.803800106048584,7.791500091552734,7.799600124359131,7.799600124359131,0.0
SGD=X,2008-09-09,1.4333000183105469,1.4375,1.4282000064849854,1.4328999519348145,1.4328999519348145,0.0
INR=X,2008-09-10,44.665000915527344,45.1349983215332,44.665000915527344,45.05899810791016,45.05899810791016,0.0
JPY=X,2008-09-10,107.30999755859376,107.91000366210938,106.69000244140624,107.72000122070312,107.72000122070312,0.0
EUR=X,2008-09-10,0.7067099809646606,0.7163299918174744,0.7056199908256531,0.7150999903678894,0.7150999903678894,0.0
GBP=X,2008-09-10,0.5674099922180176,0.5720199942588806,0.5657699704170227,0.5704799890518188,0.5704799890518188,0.0
AUD=X,2008-09-10,1.2422000169754028,1.257200002670288,1.2316999435424805,1.2517000436782837,1.2517000436782837,0.0
CAD=X,2008-09-10,1.0698000192642212,1.0743999481201172,1.065600037574768,1.072700023651123,1.072700023651123,0.0
CHF=X,2008-09-10,1.1261999607086182,1.1396000385284424,1.1243000030517578,1.136299967765808,1.136299967765808,0.0
CNY=X,2008-09-10,6.828700065612793,6.831099987030029,6.828000068664551,6.831099987030029,6.831099987030029,0.0
HKD=X,2008-09-10,7.799099922180176,7.802199840545654,7.793200016021728,7.797900199890137,7.797900199890137,0.0
SGD=X,2008-09-10,1.4342000484466553,1.439900040626526,1.4293999671936035,1.4390000104904177,1.4390000104904177,0.0
INR=X,2008-09-11,44.9900016784668,45.54999923706055,44.9900016784668,45.38999938964844,45.38999938964844,0.0
JPY=X,2008-09-11,107.7699966430664,107.7699966430664,106.11000061035156,106.9800033569336,106.9800033569336,0.0
EUR=X,2008-09-11,0.715149998664856,0.7195799946784973,0.7123000025749207,0.7144899964332581,0.7144899964332581,0.0
GBP=X,2008-09-11,0.5702199935913086,0.5729699730873108,0.5679900050163269,0.5696099996566772,0.5696099996566772,0.0
AUD=X,2008-09-11,1.2519999742507937,1.2649999856948853,1.235200047492981,1.2460999488830566,1.2460999488830566,0.0
CAD=X,2008-09-11,1.0728000402450562,1.0815000534057615,1.0708999633789062,1.0748000144958496,1.0748000144958496,0.0
CHF=X,2008-09-11,1.1363999843597412,1.141800045967102,1.134600043296814,1.1380000114440918,1.1380000114440918,0.0
CNY=X,2008-09-11,6.831099987030029,6.83650016784668,6.831099987030029,6.83650016784668,6.83650016784668,0.0
HKD=X,2008-09-11,7.798600196838379,7.802000045776367,7.794000148773193,7.796599864959717,7.796599864959717,0.0
SGD=X,2008-09-11,1.4388999938964844,1.4472999572753906,1.4352999925613403,1.436400055885315,1.436400055885315,0.0
INR=X,2008-09-12,45.39500045776367,45.744998931884766,45.39500045776367,45.61100006103516,45.61100006103516,0.0
